@info
{
    "table":{
        "name":"candset",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"gec_el",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"A.id",
                "type":"TEXT"
            },
            {
                "name":"B.id",
                "type":"TEXT"
            }
        ]
    }
}

@data
pairID:INTEGER,A.id:TEXT,B.id:TEXT
2686,13081517,13081517#ivgStores
2687,29838887,29838887#Perf-Moto
2688,13214130,13214130#ivgStores
2689,12184676,12184676#eBags
2690,13259477,13259477#ivgStores
2691,12184930,12184930#eBags
2692,12184935,12184935#eBags
2693,39087706,39087706#Drill Spot LLC
2694,39087793,39087793#Drill Spot LLC
2695,12185783,12185783#eBags
2696,12186057,12186057#eBags
2697,12186058,12186058#eBags
2698,39088186,39088186#Drill Spot LLC
2699,12186139,12186139#eBags
2700,12187112,12187112#eBags
2701,12187127,12187127#eBags
2702,12187137,12187137#eBags
2703,12187178,12187178#eBags
2704,12187351,12187351#eBags
2705,12187666,12187666#eBags
2706,12327503,12327503#eBags
2707,39108887,39108887#Drill Spot LLC
2708,12342989,12342989#eBags
2709,12360590,12360590#eBags
2710,34219614,34219614#Drill Spot LLC
2711,12427163,12427163#eBags
2712,12427274,12427274#eBags
2713,12427334,12427334#eBags
2714,12427514,12427514#eBags
2715,12427612,12427612#eBags
2716,12528311,12528311#eBags
2717,38692052,38692052#Drill Spot LLC
2718,12548024,12548024#eBags
2719,12548337,12548337#eBags
2720,38692138,38692138#Drill Spot LLC
2721,12574836,12574836#eBags
2722,39086192,39086192#Drill Spot LLC
2723,13219531,13219531#eBags
2724,13219562,13219562#eBags
2725,13219573,13219573#eBags
2726,13227598,13227598#eBags
2727,14872646,14872646#ivgStores
2728,14872656,14872656#ivgStores
2729,13246712,13246712#eBags
2730,13252755,13252755#eBags
2731,13366610,13366610#eBags
2732,13447808,13447808#eBags
2733,13447815,13447815#eBags
2734,13730078,13730078#eBags
2735,13983008,13983008#eBags
2736,14915903,14915903#ivgStores
2737,14916155,14916155#ivgStores
2738,14916158,14916158#ivgStores
2739,14916431,14916431#ivgStores
2740,14541589,14541589#eBags
2741,39087972,39087972#Drill Spot LLC
2742,14574780,14574780#eBags
2743,14574785,14574785#eBags
2744,14574793,14574793#eBags
2745,14931228,14931228#ivgStores
2746,14931680,14931680#ivgStores
2747,14931998,14931998#ivgStores
2748,14664906,14664906#eBags
2749,14664944,14664944#eBags
2750,14939096,14939096#ivgStores
2751,14664946,14664946#eBags
2752,14710184,14710184#eBags
2753,14712516,14712516#eBags
2754,39105389,39105389#Drill Spot LLC
2755,14898745,14898745#eBags
2756,14967642,14967642#ivgStores
2757,39105578,39105578#Drill Spot LLC
2758,14972042,14972042#ivgStores
2759,14898822,14898822#eBags
2760,14898826,14898826#eBags
2761,14967496,14967496#eBags
2762,14977238,14977238#eBags
2763,15040754,15040754#eBags
2764,15042406,15042406#eBags
2765,15042741,15042741#eBags
2766,15074426,15074426#ivgStores
2767,15062949,15062949#eBags
2768,15062950,15062950#eBags
2769,15081014,15081014#eBags
2770,15161667,15161667#eBags
2771,15161747,15161747#eBags
2772,15172506,15172506#eBags
2773,15179243,15179243#eBags
2774,15161647,15161647#ivgStores
2775,15442710,15442710#eBags
2776,15524253,15524253#eBags
2777,15525074,15525074#eBags
2778,15525113,15525113#eBags
2779,15525114,15525114#eBags
2780,15579122,15579122#eBags
2781,15580525,15580525#eBags
2782,15580581,15580581#eBags
2783,15580624,15580624#eBags
2784,15580657,15580657#eBags
2785,15522265,15522265#ivgStores
2786,15523451,15523451#ivgStores
2787,15523640,15523640#ivgStores
2788,15523641,15523641#ivgStores
2789,15637087,15637087#eBags
2790,15637128,15637128#eBags
2791,15705837,15705837#eBags
2792,15705838,15705838#eBags
2793,15705840,15705840#eBags
2794,15705843,15705843#eBags
2795,15716947,15716947#eBags
2796,15722365,15722365#eBags
2797,38691913,38691913#Drill Spot LLC
2798,15738974,15738974#eBags
2799,15751630,15751630#eBags
2800,15759867,15759867#eBags
2801,15904073,15904073#eBags
2802,15926978,15926978#eBags
2803,16404993,16404993#eBags
2804,16453998,16453998#eBags
2805,16477752,16477752#eBags
2806,16480780,16480780#eBags
2807,16489920,16489920#eBags
2808,39086664,39086664#Drill Spot LLC
2809,16530308,16530308#eBags
2810,16543401,16543401#eBags
2811,16561012,16561012#eBags
2812,16561667,16561667#eBags
2813,16561675,16561675#eBags
2814,16561681,16561681#eBags
2815,16561684,16561684#eBags
2816,16561712,16561712#eBags
2817,39087228,39087228#Drill Spot LLC
2818,16561923,16561923#eBags
2819,16561927,16561927#eBags
2820,16561928,16561928#eBags
2821,16565521,16565521#eBags
2822,16621316,16621316#eBags
2823,16636671,16636671#eBags
2824,16641309,16641309#eBags
2825,16660596,16660596#eBags
2826,16660600,16660600#eBags
2827,39087786,39087786#Drill Spot LLC
2828,16660715,16660715#eBags
2829,16660718,16660718#eBags
2830,16660770,16660770#eBags
2831,39087855,39087855#Drill Spot LLC
2832,15826495,15826495#ivgStores
2833,39088005,39088005#Drill Spot LLC
2834,16778253,16778253#eBags
2835,16792049,16792049#eBags
2836,16794804,16794804#eBags
2837,16794821,16794821#eBags
2838,16794826,16794826#eBags
2839,16794831,16794831#eBags
2840,16794839,16794839#eBags
2841,16794859,16794859#eBags
2842,16794869,16794869#eBags
2843,39088418,39088418#Drill Spot LLC
2844,16873895,16873895#eBags
2845,15908188,15908188#ivgStores
2846,16946434,16946434#eBags
2847,17129043,17129043#eBags
2848,16203560,16203560#ivgStores
2849,39105602,39105602#Drill Spot LLC
2850,39105636,39105636#Drill Spot LLC
2851,17211188,17211188#eBags
2852,17211206,17211206#eBags
2853,17211209,17211209#eBags
2854,17211245,17211245#eBags
2855,17277039,17277039#eBags
2856,16419625,16419625#ivgStores
2857,17350673,17350673#eBags
2858,17352776,17352776#eBags
2859,17395927,17395927#eBags
2860,17396002,17396002#eBags
2861,17510948,17510948#eBags
2862,17756894,17756894#eBags
2863,17756902,17756902#eBags
2864,17756906,17756906#eBags
2865,17787015,17787015#eBags
2866,17787047,17787047#eBags
2867,17811916,17811916#eBags
2868,17811920,17811920#eBags
2869,16472525,16472525#ivgStores
2870,17811921,17811921#eBags
2871,17811927,17811927#eBags
2872,17811933,17811933#eBags
2873,17811934,17811934#eBags
2874,17811936,17811936#eBags
2875,16491106,16491106#ivgStores
2876,16497516,16497516#ivgStores
2877,19236941,19236941#eBags
2878,38691982,38691982#Drill Spot LLC
2879,16529039,16529039#ivgStores
2880,16595179,16595179#ivgStores
2881,39086165,39086165#Drill Spot LLC
2882,39086299,39086299#Drill Spot LLC
2883,19325537,19325537#eBags
2884,19325541,19325541#eBags
2885,19325548,19325548#eBags
2886,19486740,19486740#eBags
2887,19500432,19500432#eBags
2888,19500434,19500434#eBags
2889,19519662,19519662#eBags
2890,19519693,19519693#eBags
2891,19519699,19519699#eBags
2892,19519995,19519995#eBags
2893,19528117,19528117#eBags
2894,19581627,19581627#eBags
2895,19581746,19581746#eBags
2896,19592319,19592319#eBags
2897,19613026,19613026#eBags
2898,39088349,39088349#Drill Spot LLC
2899,19854241,19854241#eBags
2900,19857147,19857147#eBags
2901,19885644,19885644#eBags
2902,10073798,10073798#eBags
2903,17205988,17205988#ivgStores
2904,10778983,10778983#eBags
2905,11038070,11038070#eBags
2906,11319372,11319372#eBags
2907,11988049,11988049#eBags
2908,11988067,11988067#eBags
2909,11997510,11997510#eBags
2910,17218996,17218996#ivgStores
2911,12179542,12179542#eBags
2912,12179590,12179590#eBags
2913,12179762,12179762#eBags
2914,12179764,12179764#eBags
2915,12179980,12179980#eBags
2916,12179982,12179982#eBags
2917,12180126,12180126#eBags
2918,12180277,12180277#eBags
2919,17335745,17335745#ivgStores
2920,12181112,12181112#eBags
2921,12181191,12181191#eBags
2922,12181616,12181616#eBags
2923,12181619,12181619#eBags
2924,12181702,12181702#eBags
2925,12181715,12181715#eBags
2926,12181726,12181726#eBags
2927,35832846,35832846#Drill Spot LLC
2928,12181991,12181991#eBags
2929,12182216,12182216#eBags
2930,12183208,12183208#eBags
2931,12183667,12183667#eBags
2932,12183686,12183686#eBags
2933,12183902,12183902#eBags
2934,12184065,12184065#eBags
2935,17378719,17378719#ivgStores
2936,12184318,12184318#eBags
2937,12184443,12184443#eBags
2938,12184520,12184520#eBags
2939,12184521,12184521#eBags
2940,12184522,12184522#eBags
2941,12184533,12184533#eBags
2942,38691977,38691977#Drill Spot LLC
2943,12184884,12184884#eBags
2944,12184900,12184900#eBags
2945,17395978,17395978#ivgStores
2946,12185229,12185229#eBags
2947,12186210,12186210#eBags
2948,12187038,12187038#eBags
2949,12187129,12187129#eBags
2950,12187144,12187144#eBags
2951,12187293,12187293#eBags
2952,12187607,12187607#eBags
2953,12187658,12187658#eBags
2954,12327497,12327497#eBags
2955,12329966,12329966#eBags
2956,39087047,39087047#Drill Spot LLC
2957,12342532,12342532#eBags
2958,12342990,12342990#eBags
2959,12343015,12343015#eBags
2960,39087794,39087794#Drill Spot LLC
2961,12361435,12361435#eBags
2962,12380449,12380449#eBags
2963,12427352,12427352#eBags
2964,12427510,12427510#eBags
2965,12427511,12427511#eBags
2966,12427631,12427631#eBags
2967,12427872,12427872#eBags
2968,12428125,12428125#eBags
2969,29890096,29890096#Perf-Moto
2970,12473001,12473001#eBags
2971,12509857,12509857#eBags
2972,12548344,12548344#eBags
2973,17688777,17688777#ivgStores
2974,13050424,13050424#eBags
2975,13059823,13059823#eBags
2976,13219555,13219555#eBags
2977,13219572,13219572#eBags
2978,13219586,13219586#eBags
2979,13246508,13246508#eBags
2980,13246612,13246612#eBags
2981,13252754,13252754#eBags
2982,19235358,19235358#ivgStores
2983,13309316,13309316#eBags
2984,13726590,13726590#eBags
2985,13730085,13730085#eBags
2986,13847668,13847668#eBags
2987,14089784,14089784#eBags
2988,14247828,14247828#eBags
2989,14262375,14262375#eBags
2990,14271760,14271760#eBags
2991,14562784,14562784#eBags
2992,19314521,19314521#ivgStores
2993,14662272,14662272#eBags
2994,14664907,14664907#eBags
2995,14664948,14664948#eBags
2996,14710193,14710193#eBags
2997,14972532,14972532#eBags
2998,15040736,15040736#eBags
2999,15042378,15042378#eBags
3000,15042404,15042404#eBags
3001,15107731,15107731#eBags
3002,15120522,15120522#eBags
3003,15223233,15223233#eBags
3004,15268306,15268306#eBags
3005,19622610,19622610#ivgStores
3006,19622611,19622611#ivgStores
3007,15525076,15525076#eBags
3008,15525081,15525081#eBags
3009,39108829,39108829#Drill Spot LLC
3010,15637076,15637076#eBags
3011,15705832,15705832#eBags
3012,15705836,15705836#eBags
3013,15722366,15722366#eBags
3014,15739174,15739174#eBags
3015,15743221,15743221#eBags
3016,15751605,15751605#eBags
3017,15779559,15779559#eBags
3018,39149720,39149720#Drill Spot LLC
3019,39149737,39149737#Drill Spot LLC
3020,15841886,15841886#eBags
3021,15842128,15842128#eBags
3022,15861425,15861425#eBags
3023,15935465,15935465#eBags
3024,16225386,16225386#eBags
3025,16225412,16225412#eBags
3026,16332627,16332627#eBags
3027,16489722,16489722#eBags
3028,16489726,16489726#eBags
3029,16503311,16503311#eBags
3030,16503317,16503317#eBags
3031,19788776,19788776#ivgStores
3032,16521135,16521135#eBags
3033,19788777,19788777#ivgStores
3034,16530317,16530317#eBags
3035,16539498,16539498#eBags
3036,16541542,16541542#eBags
3037,16543310,16543310#eBags
3038,16543313,16543313#eBags
3039,16561686,16561686#eBags
3040,29971313,29971313#Perf-Moto
3041,16561774,16561774#eBags
3042,16561896,16561896#eBags
3043,16561919,16561919#eBags
3044,16565507,16565507#eBags
3045,16565516,16565516#eBags
3046,16596698,16596698#eBags
3047,16641311,16641311#eBags
3048,16660585,16660585#eBags
3049,16660706,16660706#eBags
3050,16660727,16660727#eBags
3051,16660763,16660763#eBags
3052,16679668,16679668#eBags
3053,10298575,10298575#ivgStores
3054,16794806,16794806#eBags
3055,16794870,16794870#eBags
3056,16874957,16874957#eBags
3057,10603585,10603585#ivgStores
3058,16904136,16904136#eBags
3059,16927118,16927118#eBags
3060,17129599,17129599#eBags
3061,10778911,10778911#ivgStores
3062,17134161,17134161#eBags
3063,17176659,17176659#eBags
3064,17208140,17208140#eBags
3065,17211259,17211259#eBags
3066,17248678,17248678#eBags
3067,10910106,10910106#ivgStores
3068,10988741,10988741#ivgStores
3069,10988755,10988755#ivgStores
3070,10988757,10988757#ivgStores
3071,10988772,10988772#ivgStores
3072,11002013,11002013#ivgStores
3073,11007913,11007913#ivgStores
3074,17277020,17277020#eBags
3075,11020920,11020920#ivgStores
3076,17277024,17277024#eBags
3077,11319371,11319371#ivgStores
3078,17352814,17352814#eBags
3079,17352817,17352817#eBags
3080,11331667,11331667#ivgStores
3081,11714645,11714645#ivgStores
3082,11962149,11962149#ivgStores
3083,11962168,11962168#ivgStores
3084,11968797,11968797#ivgStores
3085,39086974,39086974#Drill Spot LLC
3086,11988334,11988334#ivgStores
3087,12179755,12179755#ivgStores
3088,17376606,17376606#eBags
3089,17396007,17396007#eBags
3090,17396011,17396011#eBags
3091,12185428,12185428#ivgStores
3092,12361435,12361435#ivgStores
3093,17510989,17510989#eBags
3094,17616994,17616994#eBags
3095,17756905,17756905#eBags
3096,12636701,12636701#ivgStores
3097,17771279,17771279#eBags
3098,17787029,17787029#eBags
3099,17811910,17811910#eBags
3100,17811911,17811911#eBags
3101,17811912,17811912#eBags
3102,13055897,13055897#ivgStores
3103,13056048,13056048#ivgStores
3104,13056450,13056450#ivgStores
3105,13056476,13056476#ivgStores
3106,13056511,13056511#ivgStores
3107,13056583,13056583#ivgStores
3108,13056612,13056612#ivgStores
3109,13056615,13056615#ivgStores
3110,13056620,13056620#ivgStores
3111,13056647,13056647#ivgStores
3112,19236940,19236940#eBags
3113,13056883,13056883#ivgStores
3114,13056891,13056891#ivgStores
3115,13056904,13056904#ivgStores
3116,13056938,13056938#ivgStores
3117,13056957,13056957#ivgStores
3118,13059993,13059993#ivgStores
3119,13060427,13060427#ivgStores
3120,13069298,13069298#ivgStores
3121,13070403,13070403#ivgStores
3122,13072996,13072996#ivgStores
3123,13077380,13077380#ivgStores
3124,39088412,39088412#Drill Spot LLC
3125,13081516,13081516#ivgStores
3126,13081536,13081536#ivgStores
3127,13081550,13081550#ivgStores
3128,13214775,13214775#ivgStores
3129,13215136,13215136#ivgStores
3130,13215596,13215596#ivgStores
3131,13215787,13215787#ivgStores
3132,13216282,13216282#ivgStores
3133,13248342,13248342#ivgStores
3134,13423226,13423226#ivgStores
3135,13425283,13425283#ivgStores
3136,29978947,29978947#Perf-Moto
3137,19329744,19329744#eBags
3138,13952211,13952211#ivgStores
3139,13989211,13989211#ivgStores
3140,19339036,19339036#eBags
3141,19339038,19339038#eBags
3142,19341635,19341635#eBags
3143,29979354,29979354#Perf-Moto
3144,19486735,19486735#eBags
3145,19500508,19500508#eBags
3146,19500510,19500510#eBags
3147,19502566,19502566#eBags
3148,19502574,19502574#eBags
3149,19502611,19502611#eBags
3150,19515823,19515823#eBags
3151,19519632,19519632#eBags
3152,19519655,19519655#eBags
3153,19519669,19519669#eBags
3154,19519713,19519713#eBags
3155,19519742,19519742#eBags
3156,14554535,14554535#ivgStores
3157,29980114,29980114#Perf-Moto
3158,19520010,19520010#eBags
3159,19530773,19530773#eBags
3160,19530787,19530787#eBags
3161,19530789,19530789#eBags
3162,19530833,19530833#eBags
3163,19581636,19581636#eBags
3164,19581644,19581644#eBags
3165,19581742,19581742#eBags
3166,19581744,19581744#eBags
3167,19581745,19581745#eBags
3168,19612923,19612923#eBags
3169,19612964,19612964#eBags
3170,19613031,19613031#eBags
3171,19654978,19654978#eBags
3172,19977247,19977247#eBags
3173,10073805,10073805#eBags
3174,10988705,10988705#eBags
3175,11082493,11082493#eBags
3176,11319369,11319369#eBags
3177,11988047,11988047#eBags
3178,11988061,11988061#eBags
3179,11988074,11988074#eBags
3180,12179433,12179433#eBags
3181,12179543,12179543#eBags
3182,12179757,12179757#eBags
3183,39086917,39086917#Drill Spot LLC
3184,12180076,12180076#eBags
3185,39087089,39087089#Drill Spot LLC
3186,29982805,29982805#Perf-Moto
3187,14648475,14648475#ivgStores
3188,12180743,12180743#eBags
3189,39087334,39087334#Drill Spot LLC
3190,12181992,12181992#eBags
3191,12181998,12181998#eBags
3192,29983305,29983305#Perf-Moto
3193,14872663,14872663#ivgStores
3194,14872664,14872664#ivgStores
3195,12183201,12183201#eBags
3196,12183375,12183375#eBags
3197,39088292,39088292#Drill Spot LLC
3198,12183378,12183378#eBags
3199,12183400,12183400#eBags
3200,12183714,12183714#eBags
3201,39105237,39105237#Drill Spot LLC
3202,12183996,12183996#eBags
3203,12184164,12184164#eBags
3204,14898822,14898822#ivgStores
3205,12184529,12184529#eBags
3206,12184531,12184531#eBags
3207,12184970,12184970#eBags
3208,14916500,14916500#ivgStores
3209,12185968,12185968#eBags
3210,12186010,12186010#eBags
3211,12186212,12186212#eBags
3212,12186238,12186238#eBags
3213,12186245,12186245#eBags
3214,12186263,12186263#eBags
3215,14922485,14922485#ivgStores
3216,12186265,12186265#eBags
3217,14922536,14922536#ivgStores
3218,14922560,14922560#ivgStores
3219,12186336,12186336#eBags
3220,12186471,12186471#eBags
3221,14922634,14922634#ivgStores
3222,14922751,14922751#ivgStores
3223,12186740,12186740#eBags
3224,12186755,12186755#eBags
3225,14926516,14926516#ivgStores
3226,12186905,12186905#eBags
3227,14928447,14928447#ivgStores
3228,14928629,14928629#ivgStores
3229,14929290,14929290#ivgStores
3230,12187130,12187130#eBags
3231,12187134,12187134#eBags
3232,12187175,12187175#eBags
3233,14931492,14931492#ivgStores
3234,12187715,12187715#eBags
3235,12187815,12187815#eBags
3236,12187867,12187867#eBags
3237,12327911,12327911#eBags
3238,14972052,14972052#ivgStores
3239,12342840,12342840#eBags
3240,15054330,15054330#ivgStores
3241,15074425,15074425#ivgStores
3242,15074495,15074495#ivgStores
3243,15152124,15152124#ivgStores
3244,12361424,12361424#eBags
3245,15152129,15152129#ivgStores
3246,12361439,12361439#eBags
3247,12380446,12380446#eBags
3248,12425997,12425997#eBags
3249,15268332,15268332#ivgStores
3250,12427214,12427214#eBags
3251,12427362,12427362#eBags
3252,15413278,15413278#ivgStores
3253,12427596,12427596#eBags
3254,12471945,12471945#eBags
3255,12471946,12471946#eBags
3256,39087048,39087048#Drill Spot LLC
3257,15569978,15569978#ivgStores
3258,12528318,12528318#eBags
3259,39087213,39087213#Drill Spot LLC
3260,12548324,12548324#eBags
3261,12548342,12548342#eBags
3262,12570056,12570056#eBags
3263,39087633,39087633#Drill Spot LLC
3264,39087729,39087729#Drill Spot LLC
3265,13219502,13219502#eBags
3266,13219544,13219544#eBags
3267,13219557,13219557#eBags
3268,13241060,13241060#eBags
3269,13246407,13246407#eBags
3270,13246634,13246634#eBags
3271,13252783,13252783#eBags
3272,29990411,29990411#Perf-Moto
3273,13730083,13730083#eBags
3274,29991166,29991166#Perf-Moto
3275,14089729,14089729#eBags
3276,14089788,14089788#eBags
3277,14262059,14262059#eBags
3278,14313468,14313468#eBags
3279,14528661,14528661#eBags
3280,39149717,39149717#Drill Spot LLC
3281,14574775,14574775#eBags
3282,14574781,14574781#eBags
3283,16203508,16203508#ivgStores
3284,39297050,39297050#Drill Spot LLC
3285,14659986,14659986#eBags
3286,35890860,35890860#Drill Spot LLC
3287,14710194,14710194#eBags
3288,14710287,14710287#eBags
3289,14898943,14898943#eBags
3290,14938820,14938820#eBags
3291,14972530,14972530#eBags
3292,16352506,16352506#ivgStores
3293,15040732,15040732#eBags
3294,15040734,15040734#eBags
3295,15040751,15040751#eBags
3296,15040756,15040756#eBags
3297,15040762,15040762#eBags
3298,15042403,15042403#eBags
3299,15053810,15053810#eBags
3300,15062936,15062936#eBags
3301,38691504,38691504#Drill Spot LLC
3302,15129395,15129395#eBags
3303,16419722,16419722#ivgStores
3304,29993439,29993439#Perf-Moto
3305,15268310,15268310#eBags
3306,15524241,15524241#eBags
3307,15525084,15525084#eBags
3308,15525105,15525105#eBags
3309,15525137,15525137#eBags
3310,15570486,15570486#eBags
3312,15574573,15574573#eBags
3313,15641228,15641228#eBags
3314,15716920,15716920#eBags
3315,15722419,15722419#eBags
3316,15734222,15734222#eBags
3317,15739171,15739171#eBags
3318,15751607,15751607#eBags
3319,15751659,15751659#eBags
3320,15758867,15758867#eBags
3321,15833207,15833207#eBags
3322,15846621,15846621#eBags
3323,15926979,15926979#eBags
3324,16536949,16536949#ivgStores
3325,16539622,16539622#ivgStores
3326,39087111,39087111#Drill Spot LLC
3327,16561016,16561016#ivgStores
3328,16225396,16225396#eBags
3329,16225409,16225409#eBags
3330,16225411,16225411#eBags
3331,16332618,16332618#eBags
3332,16453793,16453793#eBags
3333,16453807,16453807#eBags
3334,16454001,16454001#eBags
3335,16480773,16480773#eBags
3336,16489764,16489764#eBags
3337,16489921,16489921#eBags
3338,16529136,16529136#eBags
3339,16541544,16541544#eBags
3340,16541546,16541546#eBags
3341,16829709,16829709#ivgStores
3342,16829807,16829807#ivgStores
3343,39087686,39087686#Drill Spot LLC
3344,16561899,16561899#eBags
3345,16565647,16565647#eBags
3346,16621319,16621319#eBags
3347,16660740,16660740#eBags
3348,16660753,16660753#eBags
3349,39088009,39088009#Drill Spot LLC
3350,39088045,39088045#Drill Spot LLC
3351,16794809,16794809#eBags
3352,16794810,16794810#eBags
3353,16794856,16794856#eBags
3354,16794863,16794863#eBags
3355,16794866,16794866#eBags
3356,16927128,16927128#eBags
3357,16946433,16946433#eBags
3358,16946449,16946449#eBags
3359,17032630,17032630#eBags
3360,17117863,17117863#eBags
3361,17129626,17129626#eBags
3362,17129660,17129660#eBags
3363,17209474,17209474#eBags
3364,17211243,17211243#eBags
3365,17211255,17211255#eBags
3366,17212349,17212349#eBags
3367,17270660,17270660#eBags
3368,17276198,17276198#eBags
3369,17292076,17292076#eBags
3370,17352780,17352780#eBags
3371,17196167,17196167#ivgStores
3372,39225553,39225553#Drill Spot LLC
3373,17218962,17218962#ivgStores
3374,17218981,17218981#ivgStores
3375,17219038,17219038#ivgStores
3376,17395973,17395973#eBags
3377,17396009,17396009#eBags
3378,17396017,17396017#eBags
3379,17219068,17219068#ivgStores
3380,17510979,17510979#eBags
3381,17756886,17756886#eBags
3382,17756896,17756896#eBags
3383,17323991,17323991#ivgStores
3384,17787018,17787018#eBags
3385,17787035,17787035#eBags
3386,17811886,17811886#eBags
3387,19236946,19236946#eBags
3388,19272060,19272060#eBags
3389,19325546,19325546#eBags
3390,39086419,39086419#Drill Spot LLC
3391,19325569,19325569#eBags
3392,19329745,19329745#eBags
3393,39086744,39086744#Drill Spot LLC
3394,17395971,17395971#ivgStores
3395,19341634,19341634#eBags
3396,17395975,17395975#ivgStores
3397,19341661,19341661#eBags
3398,19341670,19341670#eBags
3399,39086893,39086893#Drill Spot LLC
3400,19417669,19417669#eBags
3401,39086993,39086993#Drill Spot LLC
3402,19418581,19418581#eBags
3403,19480530,19480530#eBags
3404,19480538,19480538#eBags
3405,19486613,19486613#eBags
3406,19486752,19486752#eBags
3407,19486769,19486769#eBags
3408,19486994,19486994#eBags
3409,19500499,19500499#eBags
3410,19500506,19500506#eBags
3411,19500509,19500509#eBags
3412,19512295,19512295#eBags
3413,19515753,19515753#eBags
3414,19519744,19519744#eBags
3415,19519994,19519994#eBags
3416,19530835,19530835#eBags
3417,19592349,19592349#eBags
3418,19612943,19612943#eBags
3419,19612977,19612977#eBags
3420,19613027,19613027#eBags
3421,19691455,19691455#eBags
3422,19853734,19853734#eBags
3423,19977245,19977245#eBags
3424,10334950,10334950#eBags
3425,39109042,39109042#Drill Spot LLC
3426,10910316,10910316#eBags
3427,10988697,10988697#eBags
3428,11068315,11068315#eBags
3429,11988064,11988064#eBags
3430,11997504,11997504#eBags
3431,11997522,11997522#eBags
3432,12086229,12086229#eBags
3433,12179438,12179438#eBags
3434,12179580,12179580#eBags
3435,12179662,12179662#eBags
3436,39148124,39148124#Drill Spot LLC
3437,12179782,12179782#eBags
3438,29826165,29826165#Perf-Moto
3439,12180056,12180056#eBags
3440,39149817,39149817#Drill Spot LLC
3441,12180057,12180057#eBags
3442,12180861,12180861#eBags
3443,12181611,12181611#eBags
3444,12181755,12181755#eBags
3445,12181791,12181791#eBags
3446,12181801,12181801#eBags
3447,12181965,12181965#eBags
3448,12182242,12182242#eBags
3449,12183186,12183186#eBags
3450,12183193,12183193#eBags
3451,12183715,12183715#eBags
3452,12184107,12184107#eBags
3453,12184528,12184528#eBags
3454,12184897,12184897#eBags
3455,12184903,12184903#eBags
3456,12184987,12184987#eBags
3457,12185201,12185201#eBags
3458,12185432,12185432#eBags
3459,39086378,39086378#Drill Spot LLC
3460,39086408,39086408#Drill Spot LLC
3461,12185818,12185818#eBags
3462,12186028,12186028#eBags
3463,12186313,12186313#eBags
3464,12186515,12186515#eBags
3465,17730125,17730125#ivgStores
3466,12187450,12187450#eBags
3467,12187608,12187608#eBags
3468,12187845,12187845#eBags
3469,12327914,12327914#eBags
3470,12343008,12343008#eBags
3471,12348929,12348929#eBags
3472,39087365,39087365#Drill Spot LLC
3473,12359934,12359934#eBags
3474,12359936,12359936#eBags
3475,12359942,12359942#eBags
3476,12425772,12425772#eBags
3477,39105167,39105167#Drill Spot LLC
3478,12427220,12427220#eBags
3479,12427620,12427620#eBags
3480,12427649,12427649#eBags
3481,12427650,12427650#eBags
3482,12534735,12534735#eBags
3483,30384765,30384765#Drill Spot LLC
3484,32869478,32869478#Drill Spot LLC
3485,13219532,13219532#eBags
3486,13219543,13219543#eBags
3487,13219550,13219550#eBags
3488,13246420,13246420#eBags
3489,13246425,13246425#eBags
3490,19622612,19622612#ivgStores
3491,38691322,38691322#Drill Spot LLC
3492,13246713,13246713#eBags
3493,13730086,13730086#eBags
3494,13730096,13730096#eBags
3495,14089785,14089785#eBags
3496,14247829,14247829#eBags
3497,14292506,14292506#eBags
3498,14325391,14325391#eBags
3499,14574782,14574782#eBags
3500,14585175,14585175#eBags
3501,39087206,39087206#Drill Spot LLC
3502,14658813,14658813#eBags
3503,14662308,14662308#eBags
3504,14662408,14662408#eBags
3505,14710192,14710192#eBags
3506,14898740,14898740#eBags
3507,39087587,39087587#Drill Spot LLC
3508,14898773,14898773#eBags
3509,14898813,14898813#eBags
3510,39087634,39087634#Drill Spot LLC
3511,14898940,14898940#eBags
3512,14938782,14938782#eBags
3513,14972537,14972537#eBags
3514,14972545,14972545#eBags
3515,14977237,14977237#eBags
3516,15040733,15040733#eBags
3517,10056409,10056409#ivgStores
3518,15060483,15060483#eBags
3519,15060484,15060484#eBags
3520,15062946,15062946#eBags
3521,10363834,10363834#ivgStores
3522,15129404,15129404#eBags
3523,10363848,10363848#ivgStores
3524,10363851,10363851#ivgStores
3525,15161637,15161637#eBags
3526,15161683,15161683#eBags
3527,10543801,10543801#ivgStores
3528,15222288,15222288#eBags
3529,15223246,15223246#eBags
3530,39105103,39105103#Drill Spot LLC
3531,15229590,15229590#eBags
3532,15524250,15524250#eBags
3533,15525102,15525102#eBags
3534,15525107,15525107#eBags
3535,39105562,39105562#Drill Spot LLC
3536,15525110,15525110#eBags
3537,15525132,15525132#eBags
3538,15529129,15529129#eBags
3539,39105609,39105609#Drill Spot LLC
3540,39105655,39105655#Drill Spot LLC
3541,15580565,15580565#eBags
3542,10982125,10982125#ivgStores
3543,10988735,10988735#ivgStores
3544,11004280,11004280#ivgStores
3545,11073642,11073642#ivgStores
3546,15637073,15637073#eBags
3547,15637096,15637096#eBags
3548,29844223,29844223#Perf-Moto
3549,15657734,15657734#eBags
3550,11085458,11085458#ivgStores
3551,15657919,15657919#eBags
3552,11331659,11331659#ivgStores
3553,15722348,15722348#eBags
